temperature,vibration,pressure,hour,day,day_of_week,month,is_weekend,temperature_rolling_mean_5,temperature_rolling_std_5,temperature_rolling_mean_24,temperature_rolling_std_24,temperature_rolling_mean_72,temperature_rate_of_change,temperature_rate_of_change_rolling,temperature_lag_1,temperature_lag_2,temperature_lag_3,temperature_lag_6,temperature_lag_12,temperature_lag_24,temperature_deviation,vibration_rolling_mean_5,vibration_rolling_std_5,vibration_rolling_mean_24,vibration_rolling_std_24,vibration_rolling_mean_72,vibration_rate_of_change,vibration_rate_of_change_rolling,vibration_lag_1,vibration_lag_2,vibration_lag_3,vibration_lag_6,vibration_lag_12,vibration_lag_24,vibration_deviation,pressure_rolling_mean_5,pressure_rolling_std_5,pressure_rolling_mean_24,pressure_rolling_std_24,pressure_rolling_mean_72,pressure_rate_of_change,pressure_rate_of_change_rolling,pressure_lag_1,pressure_lag_2,pressure_lag_3,pressure_lag_6,pressure_lag_12,pressure_lag_24,pressure_deviation,time_since_last_failure,time_to_next_failure,recent_failure,temp_vibration_interaction,all_sensors_product,failure
-0.3072124007726863,0.3386809133692972,-0.4920294464252849,-1.6462168769842291,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,-0.3585554222644295,-2.1239137020913774,-0.9914660764121452,-5.781323338334858,-1.4449332901626992,-0.0031330982149094,-0.008846256925942,-0.3056847326803147,-0.30431961539969,-0.3029321883839136,-0.3000314308998519,-0.3063558035045606,-0.3087788505257374,0.0079416305727146,0.3956575203298112,-2.042321423341363,0.5090723057005316,-4.535245756487655,0.8826532464620216,0.0002469309828103,0.0098705025161799,0.3385175559856332,0.3371137700797056,0.335892569570972,0.3313649995701826,0.3231391971914961,0.3108372222361844,0.0084795400614641,-0.6755554647888947,-2.1918618463078494,-0.8904907063290721,-5.034687829722928,-1.5904774525869352,-0.001642143554006,-0.0046585350071417,-0.4907146275232267,-0.4903173574059385,-0.4898893994052443,-0.4872486182357458,-0.4826480472679133,-0.4753119202890055,-0.0044072623312605,-1.38041942588515,2.2143803339571626,0.902252158166496,-0.0138160032702978,-0.2405630865976182,0
0.5148256497760466,-0.6284092216177247,-0.0545650097437702,-1.5020647861800058,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,0.1249101787463666,0.2011549881366919,0.3026030767293095,-2.26106106857642,0.486552207241652,1.4834515349351023,1.643951818447242,-0.3056847326803147,-0.30431961539969,-0.3029321883839136,-0.3000314308998519,-0.3063558035045606,-0.3087788505257374,0.4321568379279477,-0.1708885120990493,0.6282206304516965,-0.2333331712061057,-0.4214190895642976,-0.3618690249209628,-1.599620809265445,-2.356081004625263,0.3385175559856332,0.3371137700797056,0.335892569570972,0.3313649995701826,0.3231391971914961,0.3108372222361844,-0.5681347261094407,-0.3744497970579881,-1.2220599562104957,-0.491407381508923,-3.1770330575114296,-0.8928767041236498,0.5321321093300343,0.9388349293955596,-0.4907146275232267,-0.4903173574059385,-0.4898893994052443,-0.4872486182357458,-0.4826480472679133,-0.4753119202890055,0.2388188528575162,-1.3542509573486672,2.1900631854717028,0.902252158166496,-0.0743927119315353,-0.0753916036564651,0
0.9785630491288816,-1.0543609778948513,-0.1229297514816065,-1.3579126953757827,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,0.4678907664763687,0.4806997664092557,1.220642742384469,-1.83781725655624,1.8567883309838384,0.8354958329333403,1.7146158849548956,0.5169045476596648,-0.30431961539969,-0.3029321883839136,-0.3000314308998519,-0.3063558035045606,-0.3087788505257374,0.6098358742934953,-0.5260927813273235,0.7453289751566167,-0.6987950750961542,-0.2410199714593838,-1.1421403508884835,-0.704409697304487,-2.262147684076674,-0.6285323214698353,0.3371137700797056,0.335892569570972,0.3313649995701826,0.3231391971914961,0.3108372222361844,-0.7145538493482511,-0.3054514272842268,-1.4540697387148205,-0.3999574296565012,-3.6214476168866905,-0.7330214786818677,-0.0850576989338609,0.5260408326703293,-0.0532225264773151,-0.4903173574059385,-0.4898893994052443,-0.4872486182357458,-0.4826480472679133,-0.4753119202890055,0.107063275974446,-1.328082488812184,2.165746036986244,0.902252158166496,-0.0770024126988739,-0.1137387079944969,0
1.3100298394787608,-0.9569904555659368,-1.0930450790399038,-1.2137606045715594,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,0.7368539150983056,0.6812432704600262,1.9405634838720864,-1.534185052603665,2.9313185970738163,0.596295890023239,1.616975601512073,0.9809529129947532,0.5186338191060023,-0.3029321883839136,-0.3000314308998519,-0.3063558035045606,-0.3087788505257374,0.7159439638826127,-0.67517384995948,0.4412876402176217,-0.8941518431616068,-0.7093793255996785,-1.4696242613465291,0.1613280462681434,-1.5750363831969452,-1.0544663464459714,-0.6303611116169043,0.335892569570972,0.3313649995701826,0.3231391971914961,0.3108372222361844,-0.4467117386812722,-0.6048162082276556,-0.7011456317800698,-0.796733395427192,-2.179222070986781,-1.4265889456228016,-1.1853328410352608,-0.6527733002635667,-0.1215915914628688,-0.0528778259381761,-0.4898893994052443,-0.4872486182357458,-0.4826480472679133,-0.4753119202890055,-0.7298668650207929,-1.3019140202757011,2.141428888500784,0.902252158166496,0.1979491409462698,-0.349849214405332,0
0.8554010779212528,-0.6822797575395801,-0.620202433169511,-1.0696085137673363,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,0.791279398700231,0.340422049850863,2.0862415617473413,-2.050204251815266,3.1487529544439283,-0.8252898466382553,0.9261787428076186,1.3126419733107582,0.9828876152063192,0.520410334158607,-0.3000314308998519,-0.3063558035045606,-0.3087788505257374,0.1989634345093619,-0.700249481673763,0.116651333383161,-0.9270111083509982,-1.209464128312396,-1.5247074855703988,0.454703829852269,-0.9892270379013582,-0.957099877407162,-1.0564823283514817,-0.6318144414358811,0.3313649995701826,0.3231391971914961,0.3108372222361844,-0.093605488529883,-0.6542525168613207,-0.8765454216929945,-0.8622559296426215,-2.5152002332317838,-1.5411228438519344,0.5752989946691431,-0.1152324378583048,-1.0917682671484157,-0.1212386756144793,-0.0525049163772711,-0.4872486182357458,-0.4826480472679133,-0.4753119202890055,-0.1641412373022792,-1.275745551739218,2.117111740015324,0.902252158166496,0.1079197710218623,-0.1838939554271385,0
0.87166767506664,-0.2442660248718613,0.038726430048015,-0.925456422963113,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,1.0686135021543757,-0.9832821146827908,2.1918960172424446,-2.4071838624088238,3.3064493557757646,0.0262836341782353,0.9392610571539292,0.8577083537029924,1.3147235118061442,0.984883627001438,-0.3000314308998519,-0.3063558035045606,-0.3087788505257374,0.1811171777876924,-0.8368515472016126,-0.8014184293428439,-0.8368340427350919,-1.4372254296253832,-1.3735402730188762,0.7248578181471291,-0.5605930508665322,-0.682400614896683,-0.9590730681772291,-1.0580378987825836,0.3313649995701826,0.3231391971914961,0.3108372222361844,0.3586748452753933,-0.5081253447420058,-0.694042474984534,-0.7055651244259817,-2.45124550409522,-1.2672261004946337,0.8023529522204321,0.4532206969089882,-0.6188957196673753,-1.09129877370137,-0.1208571633602952,-0.4872486182357458,-0.4826480472679133,-0.4753119202890055,0.4730781832936678,-1.249577083202735,2.0927945915298647,0.902252158166496,0.4255696318028368,0.5125604488283353,0
1.5826431818703828,-0.3936289686195697,0.2816950961185084,-0.7813043321588898,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,1.3198199004855642,-0.856107188431201,2.587144119653339,-2.102532175976381,3.896383808528912,1.2826045416120535,0.8499396645856723,0.8739858586560447,0.8595884964633957,1.3168764138603517,-0.3000314308998519,-0.3063558035045606,-0.3087788505257374,0.7853510386277724,-0.7818354464198438,-0.6785464279901066,-0.8051822408023958,-1.688181778709174,-1.3204811649439003,-0.2468458131631944,0.2396231070903083,-0.2444051156397144,-0.6842530793688342,-0.9606052668962556,0.3313649995701826,0.3231391971914961,0.3108372222361844,0.1559801804429515,-0.4155465518463101,-0.463371732861526,-0.5303140589835008,-2.225607226760463,-0.9608858782446598,0.2948171965235681,0.2854306110976817,0.0400748128760553,-0.6184830471555647,-1.0907951867578631,-0.4872486182357458,-0.4826480472679133,-0.4753119202890055,0.6364459106167029,-1.223408614666252,2.068477443044405,0.902252158166496,0.7928210676110317,1.0543291508955372,0
1.313727807648737,0.2740611378928765,0.0234083620946965,-0.6371522413546666,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,1.3986681393510414,-0.8635651817920358,2.77774717256638,-2.221055252034697,4.180871721380267,-0.489443266787798,0.2607080136797809,1.58543812061721,0.8758732073470111,0.8615262130864638,0.5242042713234543,-0.3063558035045606,-0.3087788505257374,0.4453193347891597,-0.4705460425214631,-0.2225368548629788,-0.6533020781094605,-1.4077915423011471,-1.0658787260715383,1.104813944177004,1.3098454245063322,-0.393761841783496,-0.246065087512337,-0.6857193396581915,-0.6381739773505326,0.3231391971914961,0.3108372222361844,0.8342195150062004,-0.3752568901429493,-0.4143953260526561,-0.4577822217349017,-2.3477545033645364,-0.8340996639250248,-0.3167918949926346,0.1215862905605009,0.2830588437925834,0.0404083026944509,-0.6180389604770814,-0.0498677533329992,-0.4826480472679133,-0.4753119202890055,0.3050305200316567,-1.197240146129769,2.044160294558945,0.902252158166496,1.1050127141677744,1.236007063746212,0
0.8296709074192707,-0.0120387737045505,1.0390652136794318,-0.4930001505504434,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,1.2856626551722887,-0.7627024861549561,2.756657925544116,-2.4487746528736865,4.149394597707396,-0.8785080872084317,-0.3951720810730209,1.3163424212080674,1.5876404239411763,0.8778186232953659,0.9891814347864416,-0.3063558035045606,-0.3087788505257374,-0.0473653321304688,-0.2491153374289169,-0.6188737319368158,-0.5839797603611963,-1.4984136937821433,-0.9496711130821042,-0.473051267906111,0.9345867311253326,0.2739004704680449,-0.3954874537472184,-0.247426211970025,-1.065204318223619,0.3231391971914961,0.3108372222361844,0.4392116789916193,0.2117535633102778,-0.3177426589284599,-0.1954690585052569,-1.4255155569875144,-0.3755742191867904,1.237616254805549,1.8346974975207724,0.0247557762391635,0.2833631363569674,0.0407694729051926,-0.1182194348936119,-0.4826480472679133,-0.4753119202890055,1.2745519461794823,-1.171071677593286,2.019843146073486,0.902252158166496,0.5593467338371458,1.234900350127395,0
0.5181969835145163,0.4962352941114836,0.80649771278498,-0.3488480597462202,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,1.2063346581011891,-0.4353368056903198,2.641720800515264,-2.5625211007179645,3.977843185970506,-0.5664067186934961,-0.2800406513320785,0.8319609294540518,1.3184255978642574,1.5899223596698389,1.3215343745626054,-0.3063558035045606,-0.3087788505257374,-0.3311613345795636,0.0270463159745954,-0.6164869563736733,-0.4504846192407588,-1.228644977071378,-0.7258881785352839,0.8410902555965389,1.1631485111601738,-0.0121875315091701,0.2724682863005225,-0.396884429586131,-0.9675872366448908,0.3231391971914961,0.3108372222361844,0.941631095458726,0.6045512072587904,-0.7442551588219104,-0.0280511481391416,-1.2116914745113685,-0.0829264127914863,-0.2854104539033579,1.22614529771714,1.040476855904832,0.0250911068114647,0.2836937325487413,-1.088149434784707,-0.4826480472679133,-0.4753119202890055,0.9139064049398964,-1.144903209056803,1.9955259975880264,0.902252158166496,0.6863654296727533,1.2464125423390713,0
0.1723110088330431,0.4007883950422542,-0.4893123540996755,-0.2046959689419969,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,1.041809480350193,0.1704479043716011,2.448681190414106,-2.488712305591865,3.689718547167512,-0.628637932742164,-0.5712997108402484,0.5202781420959106,0.8338296740209451,1.3205802502451978,0.8656902000951,-0.3063558035045606,-0.3087788505257374,-0.6248710597540786,0.1782020393479686,-0.6343947730406958,-0.3545834421601822,-1.1598313834889813,-0.565125422277183,-0.1576519133990946,0.6411115510062596,0.4960653781349598,-0.0137454471586093,0.2712315751962749,-0.6921809229229298,0.3231391971914961,0.3108372222361844,0.7533283937856007,0.4591721022556946,-0.2736590386562316,-0.1060040703059395,-1.3093792478496251,-0.2191887256129136,-1.582730781473456,-0.4601937511483323,0.807894647912952,1.0406901362080023,0.0254542045748729,-0.6153971192307451,-0.4826480472679133,-0.4753119202890055,-0.4795006888678598,-1.1187347405203198,1.9712088491025668,0.902252158166496,0.3714769091253542,0.1580962077200239,0
-0.1812683640614236,1.3076283383085523,-0.948740277279664,-0.0605438781377737,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,0.6268454503447476,0.189531355616854,2.195046198975048,-2.215931164941895,3.3111512144947834,-0.6425507772297223,-1.4274616634991657,0.1741602284506736,0.5220089070074522,0.8357552120088256,0.8820002846610906,-0.3063558035045606,-0.3087788505257374,-0.906657115924965,0.5768579836126341,-0.1141356963593997,-0.1586402529187089,-0.3602076881268038,-0.2366584719081047,1.5004421230470726,1.6746966210934306,0.4006224522802343,0.4947308321867191,-0.0150508304297389,-0.253058062618308,0.3231391971914961,0.3108372222361844,1.682524330531874,0.120409877360592,0.446604709629793,-0.2408181448316402,-1.1644059838778835,-0.4548447739704762,-0.5622152459294089,-1.066146176816292,-0.4879973633742052,0.8081358755745542,1.0409254285537517,0.043405864366489,-0.4826480472679133,-0.4753119202890055,-0.908211849954102,-1.092566271983837,1.9468917006171071,0.902252158166496,0.6788683562864575,0.2045655459182901,0
-0.753351443801173,0.4429111557563088,-0.4438245252794648,0.0836082126664494,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,0.140560557828118,0.3405423146468589,1.841880450318635,-1.5798884220039944,2.784027513219719,-1.0376958105596066,-1.6712824938663948,-0.1796562423296873,0.1757377695321773,0.5237870177837888,1.594876526488066,-0.3063558035045606,-0.3087788505257374,-1.381334492113784,0.6164246400121854,-0.165479779794543,-0.0949678461402332,-0.4379896297030516,-0.1299220175401432,-1.4302641193881682,0.1751047200072758,1.3074246460790226,0.3992459605655747,0.4935474492385254,-0.4027992195508652,0.3231391971914961,0.3108372222361844,0.601919420320139,-0.0082282095255976,0.5530972109570393,-0.2840274736067317,-1.293862572859947,-0.5303750159511056,0.6144331432458229,-0.4077369465329328,-0.947454339844965,-0.4876004197666521,0.8084004331062169,0.2863281144956948,-0.4826480472679133,-0.4753119202890055,-0.3204205815833382,-1.0663978034473538,1.9225745521316475,0.902252158166496,-0.2745946477671154,-0.4851524298425571,0
-1.69385731755764,0.6575726150636316,0.3267897860148018,0.2277603034706727,-1.4947849761564374,1.5297845513775177,-0.2743516305843674,1.644294287438749,-0.4531049490869236,1.3497632601649026,1.3276578615644652,-0.3048720265316916,2.0165156146435907,-1.7039565313642524,-2.0383788755717904,-0.7521229408525456,-0.1782353331722943,0.1773521651437896,1.3252422289488417,0.5216688744172773,-0.3087788505257374,-2.183466410189273,0.7733348025094527,-0.5803846401091872,-0.0168502077974397,-0.4355171598525884,0.0010295227293714,0.355363720407002,0.665142650226141,0.4427434595296354,1.3064466806319583,0.3980396676299412,0.2665815954823145,-0.6501440977306767,0.3108372222361844,0.7972246388238026,-0.2043311612372272,0.0148249383076367,-0.2206348745433066,-1.3568031780921517,-0.4195642608948584,0.9386264675201056,-0.619133362679107,-0.442506657995887,-0.9470021873333584,-0.4871728036719067,0.0280907227268975,-0.045191699088928,-0.4753119202890055,0.4978526677603981,-1.0402293349108709,1.898257403646188,0.902252158166496,-0.8500591747459578,-0.7341263601998416,0
