temperature,vibration,pressure,hour,day,day_of_week,month,is_weekend,temperature_rolling_mean_5,temperature_rolling_std_5,temperature_rolling_mean_24,temperature_rolling_std_24,temperature_rolling_mean_72,temperature_rate_of_change,temperature_rate_of_change_rolling,temperature_lag_1,temperature_lag_2,temperature_lag_3,temperature_lag_6,temperature_lag_12,temperature_lag_24,temperature_deviation,vibration_rolling_mean_5,vibration_rolling_std_5,vibration_rolling_mean_24,vibration_rolling_std_24,vibration_rolling_mean_72,vibration_rate_of_change,vibration_rate_of_change_rolling,vibration_lag_1,vibration_lag_2,vibration_lag_3,vibration_lag_6,vibration_lag_12,vibration_lag_24,vibration_deviation,pressure_rolling_mean_5,pressure_rolling_std_5,pressure_rolling_mean_24,pressure_rolling_std_24,pressure_rolling_mean_72,pressure_rate_of_change,pressure_rate_of_change_rolling,pressure_lag_1,pressure_lag_2,pressure_lag_3,pressure_lag_6,pressure_lag_12,pressure_lag_24,pressure_deviation,time_since_last_failure,time_to_next_failure,recent_failure,temp_vibration_interaction,all_sensors_product
-0.3072124007726863,0.3386809133692972,-0.4920294464252849,-1.6462168769842291,-1.4947849761564374,1.5297845513775177,-0.27435163058436746,1.644294287438749,-0.35855542226442955,-2.1239137020913774,-0.9914660764121452,-5.781323338334858,-1.4449332901626992,-0.0031330982149094595,-0.008846256925942073,-0.3056847326803147,-0.30431961539969005,-0.30293218838391367,-0.3000314308998519,-0.30635580350456065,-0.30877885052573745,0.007941630572714693,0.3956575203298112,-2.042321423341363,0.5090723057005316,-4.5352457564876545,0.8826532464620216,0.0002469309828103915,0.009870502516179979,0.3385175559856332,0.33711377007970567,0.335892569570972,0.3313649995701826,0.3231391971914961,0.31083722223618443,0.008479540061464145,-0.6755554647888947,-2.1918618463078494,-0.8904907063290721,-5.034687829722928,-1.5904774525869352,-0.001642143554006009,-0.004658535007141772,-0.49071462752322675,-0.4903173574059385,-0.4898893994052443,-0.48724861823574583,-0.4826480472679133,-0.4753119202890055,-0.004407262331260568,-1.38041942588515,2.2143803339571626,0.902252158166496,-0.013816003270297895,-0.24056308659761827
0.5148256497760466,-0.6284092216177247,-0.05456500974377029,-1.5020647861800058,-1.4947849761564374,1.5297845513775177,-0.27435163058436746,1.644294287438749,0.12491017874636669,0.2011549881366919,0.3026030767293095,-2.26106106857642,0.48655220724165205,1.4834515349351025,1.643951818447242,-0.3056847326803147,-0.30431961539969005,-0.30293218838391367,-0.3000314308998519,-0.30635580350456065,-0.30877885052573745,0.43215683792794773,-0.17088851209904932,0.6282206304516965,-0.23333317120610575,-0.4214190895642976,-0.36186902492096285,-1.599620809265445,-2.356081004625263,0.3385175559856332,0.33711377007970567,0.335892569570972,0.3313649995701826,0.3231391971914961,0.31083722223618443,-0.5681347261094407,-0.37444979705798814,-1.2220599562104957,-0.49140738150892305,-3.1770330575114296,-0.8928767041236498,0.5321321093300343,0.9388349293955597,-0.49071462752322675,-0.4903173574059385,-0.4898893994052443,-0.48724861823574583,-0.4826480472679133,-0.4753119202890055,0.23881885285751625,-1.3542509573486672,2.1900631854717028,0.902252158166496,-0.07439271193153538,-0.07539160365646512
0.9785630491288817,-1.0543609778948513,-0.12292975148160655,-1.3579126953757827,-1.4947849761564374,1.5297845513775177,-0.27435163058436746,1.644294287438749,0.46789076647636874,0.4806997664092557,1.220642742384469,-1.83781725655624,1.8567883309838382,0.8354958329333403,1.7146158849548956,0.5169045476596648,-0.30431961539969005,-0.30293218838391367,-0.3000314308998519,-0.30635580350456065,-0.30877885052573745,0.6098358742934953,-0.5260927813273235,0.7453289751566167,-0.6987950750961542,-0.24101997145938384,-1.1421403508884835,-0.704409697304487,-2.262147684076674,-0.6285323214698353,0.33711377007970567,0.335892569570972,0.3313649995701826,0.3231391971914961,0.31083722223618443,-0.7145538493482511,-0.30545142728422686,-1.4540697387148205,-0.3999574296565012,-3.6214476168866905,-0.7330214786818677,-0.08505769893386092,0.5260408326703293,-0.05322252647731515,-0.4903173574059385,-0.4898893994052443,-0.48724861823574583,-0.4826480472679133,-0.4753119202890055,0.10706327597444605,-1.328082488812184,2.1657460369862434,0.902252158166496,-0.07700241269887392,-0.11373870799449694
1.3100298394787608,-0.9569904555659369,-1.0930450790399038,-1.2137606045715594,-1.4947849761564374,1.5297845513775177,-0.27435163058436746,1.644294287438749,0.7368539150983056,0.6812432704600262,1.9405634838720864,-1.534185052603665,2.9313185970738163,0.596295890023239,1.616975601512073,0.9809529129947532,0.5186338191060023,-0.30293218838391367,-0.3000314308998519,-0.30635580350456065,-0.30877885052573745,0.7159439638826127,-0.67517384995948,0.4412876402176217,-0.8941518431616068,-0.7093793255996785,-1.4696242613465291,0.16132804626814343,-1.5750363831969452,-1.0544663464459714,-0.6303611116169043,0.335892569570972,0.3313649995701826,0.3231391971914961,0.31083722223618443,-0.4467117386812722,-0.6048162082276556,-0.7011456317800698,-0.796733395427192,-2.179222070986781,-1.4265889456228016,-1.1853328410352608,-0.6527733002635667,-0.12159159146286884,-0.05287782593817617,-0.4898893994052443,-0.48724861823574583,-0.4826480472679133,-0.4753119202890055,-0.7298668650207929,-1.3019140202757011,2.141428888500784,0.902252158166496,0.19794914094626984,-0.34984921440533207
0.8554010779212528,-0.6822797575395801,-0.620202433169511,-1.0696085137673363,-1.4947849761564374,1.5297845513775177,-0.27435163058436746,1.644294287438749,0.791279398700231,0.34042204985086305,2.0862415617473413,-2.050204251815266,3.1487529544439283,-0.8252898466382553,0.9261787428076186,1.3126419733107582,0.9828876152063191,0.520410334158607,-0.3000314308998519,-0.30635580350456065,-0.30877885052573745,0.19896343450936196,-0.700249481673763,0.11665133338316104,-0.9270111083509982,-1.209464128312396,-1.5247074855703988,0.45470382985226904,-0.9892270379013582,-0.957099877407162,-1.0564823283514815,-0.6318144414358811,0.3313649995701826,0.3231391971914961,0.31083722223618443,-0.09360548852988301,-0.6542525168613207,-0.8765454216929945,-0.8622559296426215,-2.5152002332317833,-1.5411228438519344,0.5752989946691431,-0.11523243785830482,-1.0917682671484157,-0.12123867561447935,-0.0525049163772711,-0.48724861823574583,-0.4826480472679133,-0.4753119202890055,-0.16414123730227925,-1.275745551739218,2.117111740015324,0.902252158166496,0.1079197710218623,-0.1838939554271385
0.87166767506664,-0.2442660248718613,0.03872643004801502,-0.925456422963113,-1.4947849761564374,1.5297845513775177,-0.27435163058436746,1.644294287438749,1.0686135021543757,-0.9832821146827908,2.1918960172424446,-2.4071838624088233,3.3064493557757646,0.026283634178235354,0.9392610571539292,0.8577083537029924,1.3147235118061442,0.984883627001438,-0.3000314308998519,-0.30635580350456065,-0.30877885052573745,0.1811171777876924,-0.8368515472016126,-0.8014184293428439,-0.8368340427350919,-1.4372254296253832,-1.3735402730188762,0.7248578181471291,-0.5605930508665322,-0.682400614896683,-0.9590730681772291,-1.0580378987825836,0.3313649995701826,0.3231391971914961,0.31083722223618443,0.35867484527539334,-0.5081253447420058,-0.694042474984534,-0.7055651244259817,-2.45124550409522,-1.2672261004946335,0.8023529522204321,0.45322069690898825,-0.6188957196673753,-1.09129877370137,-0.12085716336029524,-0.48724861823574583,-0.4826480472679133,-0.4753119202890055,0.4730781832936678,-1.249577083202735,2.0927945915298647,0.902252158166496,0.4255696318028368,0.5125604488283353
1.5826431818703828,-0.3936289686195697,0.28169509611850846,-0.7813043321588898,-1.4947849761564374,1.5297845513775177,-0.27435163058436746,1.644294287438749,1.3198199004855642,-0.856107188431201,2.587144119653339,-2.1025321759763815,3.8963838085289124,1.2826045416120537,0.8499396645856723,0.8739858586560447,0.8595884964633957,1.3168764138603515,-0.3000314308998519,-0.30635580350456065,-0.30877885052573745,0.7853510386277724,-0.7818354464198438,-0.6785464279901066,-0.8051822408023958,-1.688181778709174,-1.3204811649439003,-0.24684581316319448,0.23962310709030835,-0.2444051156397144,-0.6842530793688342,-0.9606052668962555,0.3313649995701826,0.3231391971914961,0.31083722223618443,0.1559801804429515,-0.4155465518463101,-0.463371732861526,-0.5303140589835008,-2.225607226760463,-0.9608858782446598,0.2948171965235681,0.2854306110976817,0.04007481287605533,-0.6184830471555647,-1.0907951867578631,-0.48724861823574583,-0.4826480472679133,-0.4753119202890055,0.6364459106167029,-1.223408614666252,2.068477443044405,0.902252158166496,0.7928210676110317,1.0543291508955372
1.3137278076487373,0.27406113789287656,0.023408362094696572,-0.6371522413546666,-1.4947849761564374,1.5297845513775177,-0.27435163058436746,1.644294287438749,1.3986681393510414,-0.8635651817920358,2.77774717256638,-2.221055252034697,4.180871721380267,-0.48944326678779804,0.2607080136797809,1.5854381206172101,0.8758732073470111,0.8615262130864638,0.5242042713234543,-0.30635580350456065,-0.30877885052573745,0.4453193347891597,-0.4705460425214631,-0.22253685486297883,-0.6533020781094605,-1.4077915423011473,-1.0658787260715383,1.104813944177004,1.3098454245063322,-0.39376184178349605,-0.24606508751233705,-0.6857193396581915,-0.6381739773505326,0.3231391971914961,0.31083722223618443,0.8342195150062004,-0.37525689014294933,-0.4143953260526561,-0.45778222173490174,-2.3477545033645364,-0.8340996639250248,-0.31679189499263466,0.12158629056050094,0.2830588437925834,0.04040830269445094,-0.6180389604770814,-0.04986775333299923,-0.4826480472679133,-0.4753119202890055,0.30503052003165676,-1.197240146129769,2.0441602945589454,0.902252158166496,1.1050127141677744,1.236007063746212
0.8296709074192707,-0.01203877370455056,1.0390652136794318,-0.4930001505504434,-1.4947849761564374,1.5297845513775177,-0.27435163058436746,1.644294287438749,1.2856626551722887,-0.7627024861549561,2.7566579255441157,-2.4487746528736865,4.149394597707396,-0.8785080872084317,-0.3951720810730209,1.3163424212080674,1.5876404239411763,0.8778186232953659,0.9891814347864417,-0.30635580350456065,-0.30877885052573745,-0.047365332130468805,-0.24911533742891692,-0.6188737319368158,-0.5839797603611963,-1.4984136937821433,-0.9496711130821042,-0.473051267906111,0.9345867311253326,0.2739004704680449,-0.3954874537472184,-0.24742621197002507,-1.065204318223619,0.3231391971914961,0.31083722223618443,0.4392116789916193,0.21175356331027784,-0.31774265892845993,-0.19546905850525695,-1.4255155569875144,-0.3755742191867904,1.237616254805549,1.8346974975207724,0.024755776239163575,0.2833631363569674,0.040769472905192644,-0.11821943489361196,-0.4826480472679133,-0.4753119202890055,1.2745519461794825,-1.171071677593286,2.019843146073486,0.902252158166496,0.5593467338371458,1.234900350127395
0.5181969835145163,0.4962352941114836,0.80649771278498,-0.3488480597462202,-1.4947849761564374,1.5297845513775177,-0.27435163058436746,1.644294287438749,1.2063346581011891,-0.43533680569031985,2.641720800515264,-2.5625211007179645,3.977843185970506,-0.5664067186934961,-0.2800406513320785,0.8319609294540518,1.3184255978642574,1.5899223596698389,1.3215343745626054,-0.30635580350456065,-0.30877885052573745,-0.33116133457956365,0.027046315974595423,-0.6164869563736733,-0.4504846192407588,-1.2286449770713779,-0.7258881785352839,0.8410902555965389,1.1631485111601738,-0.012187531509170152,0.27246828630052256,-0.39688442958613107,-0.9675872366448908,0.3231391971914961,0.31083722223618443,0.9416310954587261,0.6045512072587904,-0.7442551588219104,-0.02805114813914166,-1.2116914745113685,-0.0829264127914863,-0.28541045390335795,1.2261452977171399,1.040476855904832,0.025091106811464755,0.2836937325487413,-1.088149434784707,-0.4826480472679133,-0.4753119202890055,0.9139064049398964,-1.144903209056803,1.9955259975880264,0.902252158166496,0.6863654296727533,1.2464125423390713
